phi,delta,H,G
0.2597936483494643,-0.009873298085897146,-2.849830977214715,11.077229347673098
0.26075300370309396,-0.008281560075782193,-2.909020818694265,11.016113224205382
0.2617094352888633,-0.0066787818908081095,-2.9681880672472785,10.954264588340871
0.2626628843700504,-0.005065022728252995,-3.0273295432963723,10.891684967263298
0.2636132923000314,-0.003440342566715361,-3.0864420636667016,10.828375936166145
0.2645606005222784,-0.0018048021661170172,-3.1455224415858543,10.764339118252733
0.26550475057036177,-0.0001584630677002527,-3.20456748668395,10.699576184736138
0.2664456840679479,0.001498612405969331,-3.2635740049935325,10.634088854839277
0.26738334272880115,0.00316636115100577,-3.322538798949689,10.56787889579481
0.26831766835678217,0.004844719282199705,-3.381458667389932,10.500948122845251
0.26924860284584945,0.0065336221330213745,-3.440330405554307,10.433298399242853
0.2701760881800578,0.008233004255617682,-3.49915080508529,10.364931636249723
0.2711000664335599,0.009942799420815163,-3.5579166540278937,10.295849793137707
0.2720204797706047,0.01166294061811693,-3.616624736829557,10.226054877188504
0.272937270445539,0.013393360055705766,-3.6752718343402564,10.155548943693548
0.27385038080280605,0.015133989160441036,-3.7338547238123954,10.084334095954134
0.27475975327694674,0.0168847585778618,-3.792370178900912,10.012412485281288
0.27566533039259844,0.018645598172183683,-3.8508149696631744,9.939786310995895
0.27656705476449633,0.020416437026301942,-3.9091858625590863,9.866457820428579
0.27746486909747176,0.02219720344178845,-3.967479620450978,9.792429308919814
0.27835871618645414,0.023987824938894772,-4.0256930026037185,9.717703119819816
0.2792485389164691,0.02578822825654903,-4.083822764684601,9.642281644488655
0.2801342802626401,0.02759833935235899,-4.14186565876346,9.566167322296131
0.28101588329018695,0.029418083402609055,-4.199818433312551,9.489362640621916
0.2818932911544273,0.03124738480226326,-4.25767783320667,9.411870134855397
0.2827664471007751,0.033086167164962196,-4.315440599723043,9.33369238839584
0.2836352944647421,0.03493435332302623,-4.373103470541426,9.254832032652226
0.2844997766719366,0.03679186532745213,-4.4306631797440055,9.175291747043408
0.2853598372380644,0.03865862444791654,-4.488116457815507,9.095074258997965
0.2862154197689279,0.04053455117277248,-4.545460031643079,9.014182343954342
0.2870664679604272,0.042419565209052865,-4.602690624516411,8.932618825360708
0.28791292559855863,0.04431358548246696,-4.659804956127616,8.850386574675097
0.28875473655941675,0.04621653013740387,-4.716799742571342,8.76748851136528
0.289591844809192,0.04812831653692923,-4.773671696344676,8.683927602908875
0.2904241944041729,0.05004886126278832,-4.830417526347223,8.599706864793248
0.2912517294907442,0.051978080115402975,-4.887033937881032,8.514829360515613
0.2920743943053885,0.05391588811387481,-4.943517632650679,8.429298201582922
0.2928921331746849,0.05586219949598191,-4.999865308763173,8.343116547511986
0.29370489051531,0.05781692771818207,-5.056073660728052,8.256287605829348
0.29451261083403707,0.059779985455609655,-5.112139379457291,8.168814632071417
0.29531523872773696,0.06175128460207881,-5.168059152265393,8.080700929784317
0.296112718883377,0.06373073627008,-5.223829662869295,7.991949850524052
0.2969049960780223,0.06571825079078368,-5.279447591388465,7.902564793856348
0.2976920151788343,0.06771373771403662,-5.334909614344803,7.8125492073567955
0.29847372114307225,0.06971710580836547,-5.390212404662743,7.721906586610708
0.2992500590180919,0.07172826306097323,-5.445352631669144,7.630640475213277
0.3000209739413464,0.0737471166777428,-5.50032696109341,7.538754464769403
0.30078641114038585,0.0757735730832335,-5.555132055067363,7.446252194893871
